metric_type,metric_name,eval_type,data_task,model,eval_regime,fold,n_folds,fold_list,n_samples,n_unique_y_true,n_unique_y_pred,y_true_single,y_pred_single,y_true_distribution,y_pred_distribution,extra_classes_in_y_pred,score
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgs,unseen_subject_unseen_item,1,1,[1],120,2,120,False,False,"{1: 94, 0: 26}",{'N unique: 120'},"[0.27, 0.34, 0.45, 0.47, 0.47, '...', 'N extra classes: 120']",0.483633387888707
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgs,unseen_subject_unseen_item,2,1,[2],108,2,108,False,False,"{1: 95, 0: 13}",{'N unique: 108'},"[0.29, 0.42, 0.49, 0.53, 0.54, '...', 'N extra classes: 108']",0.5813765182186235
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgs,unseen_subject_unseen_item,3,1,[3],90,2,90,False,False,"{1: 72, 0: 18}",{'N unique: 90'},"[0.4, 0.4, 0.41, 0.42, 0.44, '...', 'N extra classes: 90']",0.6072530864197532
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgs,unseen_subject_unseen_item,4,1,[4],90,2,90,False,False,"{1: 75, 0: 15}",{'N unique: 90'},"[0.43, 0.44, 0.46, 0.5, 0.5, '...', 'N extra classes: 90']",0.5315555555555556
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgs,unseen_subject_unseen_item,5,1,[5],102,2,102,False,False,"{1: 78, 0: 24}",{'N unique: 102'},"[0.42, 0.43, 0.44, 0.46, 0.48, '...', 'N extra classes: 102']",0.6458333333333334
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgs,unseen_subject_unseen_item,6,1,[6],78,2,78,False,False,"{1: 58, 0: 20}",{'N unique: 78'},"[0.44, 0.49, 0.49, 0.51, 0.52, '...', 'N extra classes: 78']",0.4741379310344828
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgs,unseen_subject_unseen_item,7,1,[7],90,2,90,False,False,"{1: 70, 0: 20}",{'N unique: 90'},"[0.43, 0.46, 0.54, 0.54, 0.55, '...', 'N extra classes: 90']",0.6635714285714286
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgs,unseen_subject_unseen_item,8,1,[8],78,2,78,False,False,"{1: 60, 0: 18}",{'N unique: 78'},"[0.43, 0.44, 0.44, 0.45, 0.48, '...', 'N extra classes: 78']",0.3277777777777778
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgs,unseen_subject_unseen_item,9,1,[9],96,2,96,False,False,"{1: 77, 0: 19}",{'N unique: 96'},"[0.43, 0.44, 0.5, 0.51, 0.51, '...', 'N extra classes: 96']",0.4764183185235817
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgs,all,0,1,[0],1812,2,1812,False,False,"{1: 1538, 0: 274}",{'N unique: 1812'},"[0.46, 0.47, 0.47, 0.47, 0.5, '...', 'N extra classes: 1812']",0.5406015965373554
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgs,all,1,1,[1],1823,2,1823,False,False,"{1: 1521, 0: 302}",{'N unique: 1823'},"[0.42, 0.46, 0.45, 0.49, 0.5, '...', 'N extra classes: 1823']",0.5600271692986925
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgs,all,2,1,[2],1745,2,1745,False,False,"{1: 1450, 0: 295}",{'N unique: 1745'},"[0.39, 0.45, 0.51, 0.53, 0.52, '...', 'N extra classes: 1745']",0.5386487434248977
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgs,all,3,1,[3],1602,2,1602,False,False,"{1: 1305, 0: 297}",{'N unique: 1602'},"[0.39, 0.41, 0.44, 0.46, 0.48, '...', 'N extra classes: 1602']",0.5060747964962524
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgs,all,4,1,[4],1590,2,1590,False,False,"{1: 1301, 0: 289}",{'N unique: 1590'},"[0.42, 0.45, 0.51, 0.53, 0.49, '...', 'N extra classes: 1590']",0.5557875363374992
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgs,all,5,1,[5],1710,2,1710,False,False,"{1: 1329, 0: 381}",{'N unique: 1710'},"[0.41, 0.44, 0.44, 0.51, 0.48, '...', 'N extra classes: 1710']",0.5226197741083719
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgs,all,6,1,[6],1505,2,1505,False,False,"{1: 1222, 0: 283}",{'N unique: 1505'},"[0.41, 0.44, 0.44, 0.46, 0.48, '...', 'N extra classes: 1505']",0.5477552295084811
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgs,all,7,1,[7],1614,2,1614,False,False,"{1: 1287, 0: 327}",{'N unique: 1614'},"[0.39, 0.45, 0.43, 0.42, 0.44, '...', 'N extra classes: 1614']",0.5673911545471179
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgs,all,8,1,[8],1500,2,1500,False,False,"{1: 1199, 0: 301}",{'N unique: 1500'},"[0.43, 0.5, 0.52, 0.53, 0.52, '...', 'N extra classes: 1500']",0.4878899636740473
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgs,all,9,1,[9],1619,2,1619,False,False,"{1: 1265, 0: 354}",{'N unique: 1619'},"[0.46, 0.46, 0.44, 0.46, 0.53, '...', 'N extra classes: 1619']",0.5369732699135794
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgs,seen_subject_unseen_item,all,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",7774,2,7774,False,False,"{1: 6318, 0: 1456}",{'N unique: 7774'},"[0.45, 0.46, 0.49, 0.49, 0.51, '...', 'N extra classes: 7774']",0.5400817131586362
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgs,unseen_subject_seen_item,all,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",7774,2,7774,False,False,"{1: 6318, 0: 1456}",{'N unique: 7774'},"[0.39, 0.39, 0.42, 0.41, 0.42, '...', 'N extra classes: 7774']",0.5266971177761777
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgs,unseen_subject_unseen_item,all,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",972,2,972,False,False,"{1: 781, 0: 191}",{'N unique: 972'},"[0.27, 0.4, 0.43, 0.44, 0.46, '...', 'N extra classes: 972']",0.5369073077206696
Discriminative,auroc,test,OneStop_RC,LogisticMeziereArgs,seen_subject_unseen_item,0,1,[0],1080,2,1080,False,False,"{1: 912, 0: 168}",{'N unique: 1080'},"[0.23, 0.41, 0.48, 0.47, 0.44, '...', 'N extra classes: 1080']",0.5794042397660819
Discriminative,auroc,test,OneStop_RC,LogisticMeziereArgs,seen_subject_unseen_item,1,1,[1],971,2,971,False,False,"{1: 807, 0: 164}",{'N unique: 971'},"[0.4, 0.44, 0.46, 0.48, 0.43, '...', 'N extra classes: 971']",0.5494151781666515
Discriminative,auroc,test,OneStop_RC,LogisticMeziereArgs,seen_subject_unseen_item,2,1,[2],810,2,810,False,False,"{1: 668, 0: 142}",{'N unique: 810'},"[0.37, 0.43, 0.43, 0.42, 0.47, '...', 'N extra classes: 810']",0.5105950071687612
Discriminative,auroc,test,OneStop_RC,LogisticMeziereArgs,seen_subject_unseen_item,3,1,[3],810,2,810,False,False,"{1: 659, 0: 151}",{'N unique: 810'},"[0.41, 0.45, 0.48, 0.48, 0.45, '...', 'N extra classes: 810']",0.5603111276366962
Discriminative,auroc,test,OneStop_RC,LogisticMeziereArgs,seen_subject_unseen_item,4,1,[4],918,2,918,False,False,"{1: 697, 0: 221}",{'N unique: 918'},"[0.42, 0.42, 0.43, 0.46, 0.47, '...', 'N extra classes: 918']",0.5363321799307958
Discriminative,auroc,test,OneStop_RC,LogisticMeziereArgs,seen_subject_unseen_item,5,1,[5],702,2,702,False,False,"{1: 579, 0: 123}",{'N unique: 702'},"[0.41, 0.41, 0.41, 0.48, 0.46, '...', 'N extra classes: 702']",0.5138660713032002
Discriminative,auroc,test,OneStop_RC,LogisticMeziereArgs,seen_subject_unseen_item,6,1,[6],810,2,810,False,False,"{1: 647, 0: 163}",{'N unique: 810'},"[0.4, 0.46, 0.45, 0.42, 0.47, '...', 'N extra classes: 810']",0.4804904182588824
Discriminative,auroc,test,OneStop_RC,LogisticMeziereArgs,seen_subject_unseen_item,7,1,[7],702,2,702,False,False,"{1: 548, 0: 154}",{'N unique: 702'},"[0.4, 0.41, 0.44, 0.48, 0.47, '...', 'N extra classes: 702']",0.5297658545833729
Discriminative,auroc,test,OneStop_RC,LogisticMeziereArgs,seen_subject_unseen_item,8,1,[8],863,2,863,False,False,"{1: 656, 0: 207}",{'N unique: 863'},"[0.39, 0.44, 0.47, 0.41, 0.44, '...', 'N extra classes: 863']",0.5544509249440321
Discriminative,auroc,test,OneStop_RC,LogisticMeziereArgs,seen_subject_unseen_item,9,1,[9],1080,2,1080,False,False,"{1: 936, 0: 144}",{'N unique: 1080'},"[0.41, 0.44, 0.46, 0.47, 0.54, '...', 'N extra classes: 1080']",0.5213304249762583
Discriminative,auroc,test,OneStop_RC,LogisticMeziereArgs,unseen_subject_seen_item,0,1,[0],851,2,851,False,False,"{1: 712, 0: 139}",{'N unique: 851'},"[0.41, 0.46, 0.45, 0.46, 0.45, '...', 'N extra classes: 851']",0.5140954652008729
Discriminative,auroc,test,OneStop_RC,LogisticMeziereArgs,unseen_subject_seen_item,1,1,[1],864,2,864,False,False,"{1: 698, 0: 166}",{'N unique: 864'},"[0.19, 0.31, 0.4, 0.49, 0.46, '...', 'N extra classes: 864']",0.5046949977560673
Discriminative,auroc,test,OneStop_RC,LogisticMeziereArgs,unseen_subject_seen_item,2,1,[2],882,2,882,False,False,"{1: 716, 0: 166}",{'N unique: 882'},"[0.35, 0.37, 0.44, 0.39, 0.44, '...', 'N extra classes: 882']",0.4684408023154069
Discriminative,auroc,test,OneStop_RC,LogisticMeziereArgs,unseen_subject_seen_item,3,1,[3],882,2,882,False,False,"{1: 722, 0: 160}",{'N unique: 882'},"[0.44, 0.42, 0.42, 0.44, 0.47, '...', 'N extra classes: 882']",0.5425813711911357
Discriminative,auroc,test,OneStop_RC,LogisticMeziereArgs,unseen_subject_seen_item,4,1,[4],870,2,870,False,False,"{1: 700, 0: 170}",{'N unique: 870'},"[0.42, 0.42, 0.46, 0.46, 0.49, '...', 'N extra classes: 870']",0.5024873949579832
Discriminative,auroc,test,OneStop_RC,LogisticMeziereArgs,unseen_subject_seen_item,5,1,[5],893,2,893,False,False,"{1: 725, 0: 168}",{'N unique: 893'},"[0.42, 0.41, 0.4, 0.4, 0.47, '...', 'N extra classes: 893']",0.5611822660098522
Discriminative,auroc,test,OneStop_RC,LogisticMeziereArgs,unseen_subject_seen_item,6,1,[6],882,2,882,False,False,"{1: 703, 0: 179}",{'N unique: 882'},"[0.42, 0.43, 0.42, 0.45, 0.45, '...', 'N extra classes: 882']",0.6050843551578629
Discriminative,auroc,test,OneStop_RC,LogisticMeziereArgs,unseen_subject_seen_item,7,1,[7],894,2,894,False,False,"{1: 714, 0: 180}",{'N unique: 894'},"[0.45, 0.46, 0.48, 0.48, 0.49, '...', 'N extra classes: 894']",0.4292250233426704
Discriminative,auroc,test,OneStop_RC,LogisticMeziereArgs,unseen_subject_seen_item,8,1,[8],876,2,876,False,False,"{1: 707, 0: 169}",{'N unique: 876'},"[0.38, 0.4, 0.4, 0.48, 0.42, '...', 'N extra classes: 876']",0.5167848145761321
Discriminative,auroc,test,OneStop_RC,LogisticMeziereArgs,unseen_subject_seen_item,9,1,[9],852,2,852,False,False,"{1: 712, 0: 140}",{'N unique: 852'},"[0.45, 0.44, 0.45, 0.45, 0.46, '...', 'N extra classes: 852']",0.5720505617977528
Discriminative,auroc,test,OneStop_RC,LogisticMeziereArgs,unseen_subject_unseen_item,0,1,[0],120,2,120,False,False,"{1: 94, 0: 26}",{'N unique: 120'},"[0.26, 0.36, 0.37, 0.39, 0.41, '...', 'N extra classes: 120']",0.5008183306055647
Discriminative,auroc,test,OneStop_RC,LogisticMeziereArgs,unseen_subject_unseen_item,1,1,[1],108,2,108,False,False,"{1: 95, 0: 13}",{'N unique: 108'},"[0.36, 0.43, 0.36, 0.51, 0.52, '...', 'N extra classes: 108']",0.6421052631578947
Discriminative,auroc,test,OneStop_RC,LogisticMeziereArgs,unseen_subject_unseen_item,2,1,[2],90,2,90,False,False,"{1: 72, 0: 18}",{'N unique: 90'},"[0.39, 0.39, 0.4, 0.42, 0.43, '...', 'N extra classes: 90']",0.5725308641975309
Discriminative,auroc,test,OneStop_RC,LogisticMeziereArgs,unseen_subject_unseen_item,3,1,[3],90,2,90,False,False,"{1: 75, 0: 15}",{'N unique: 90'},"[0.43, 0.44, 0.48, 0.5, 0.51, '...', 'N extra classes: 90']",0.5644444444444444
Discriminative,auroc,test,OneStop_RC,LogisticMeziereArgs,unseen_subject_unseen_item,4,1,[4],102,2,102,False,False,"{1: 78, 0: 24}",{'N unique: 102'},"[0.41, 0.45, 0.45, 0.47, 0.5, '...', 'N extra classes: 102']",0.639957264957265
Discriminative,auroc,test,OneStop_RC,LogisticMeziereArgs,unseen_subject_unseen_item,5,1,[5],78,2,78,False,False,"{1: 58, 0: 20}",{'N unique: 78'},"[0.38, 0.42, 0.43, 0.49, 0.48, '...', 'N extra classes: 78']",0.47758620689655173
Discriminative,auroc,test,OneStop_RC,LogisticMeziereArgs,unseen_subject_unseen_item,6,1,[6],90,2,90,False,False,"{1: 70, 0: 20}",{'N unique: 90'},"[0.44, 0.46, 0.46, 0.5, 0.5, '...', 'N extra classes: 90']",0.6900000000000001
Discriminative,auroc,test,OneStop_RC,LogisticMeziereArgs,unseen_subject_unseen_item,7,1,[7],78,2,78,False,False,"{1: 60, 0: 18}",{'N unique: 78'},"[0.43, 0.56, 0.53, 0.54, 0.54, '...', 'N extra classes: 78']",0.3212962962962963
Discriminative,auroc,test,OneStop_RC,LogisticMeziereArgs,unseen_subject_unseen_item,8,1,[8],96,2,96,False,False,"{1: 77, 0: 19}",{'N unique: 96'},"[0.43, 0.43, 0.44, 0.44, 0.5, '...', 'N extra classes: 96']",0.4764183185235817
Discriminative,auroc,test,OneStop_RC,LogisticMeziereArgs,unseen_subject_unseen_item,9,1,[9],120,2,120,False,False,"{1: 102, 0: 18}",{'N unique: 120'},"[0.41, 0.41, 0.42, 0.42, 0.48, '...', 'N extra classes: 120']",0.5408496732026145
Discriminative,auroc,test,OneStop_RC,LogisticMeziereArgs,all,0,1,[0],2051,2,2051,False,False,"{1: 1718, 0: 333}",{'N unique: 2051'},"[0.45, 0.41, 0.44, 0.44, 0.44, '...', 'N extra classes: 2051']",0.5505965802822613
Discriminative,auroc,test,OneStop_RC,LogisticMeziereArgs,all,1,1,[1],1943,2,1943,False,False,"{1: 1600, 0: 343}",{'N unique: 1943'},"[0.4, 0.47, 0.43, 0.5, 0.5, '...', 'N extra classes: 1943']",0.5305521137026239
Discriminative,auroc,test,OneStop_RC,LogisticMeziereArgs,all,2,1,[2],1782,2,1782,False,False,"{1: 1456, 0: 326}",{'N unique: 1782'},"[0.37, 0.37, 0.44, 0.44, 0.43, '...', 'N extra classes: 1782']",0.49394087507584444
Discriminative,auroc,test,OneStop_RC,LogisticMeziereArgs,all,3,1,[3],1782,2,1782,False,False,"{1: 1456, 0: 326}",{'N unique: 1782'},"[0.44, 0.44, 0.52, 0.51, 0.48, '...', 'N extra classes: 1782']",0.5516079013011528
Discriminative,auroc,test,OneStop_RC,LogisticMeziereArgs,all,4,1,[4],1890,2,1890,False,False,"{1: 1475, 0: 415}",{'N unique: 1890'},"[0.46, 0.47, 0.47, 0.51, 0.52, '...', 'N extra classes: 1890']",0.5315515621809271
Discriminative,auroc,test,OneStop_RC,LogisticMeziereArgs,all,5,1,[5],1673,2,1673,False,False,"{1: 1362, 0: 311}",{'N unique: 1673'},"[0.4, 0.4, 0.45, 0.49, 0.52, '...', 'N extra classes: 1673']",0.5371120585860588
Discriminative,auroc,test,OneStop_RC,LogisticMeziereArgs,all,6,1,[6],1782,2,1782,False,False,"{1: 1420, 0: 362}",{'N unique: 1782'},"[0.4, 0.42, 0.47, 0.48, 0.48, '...', 'N extra classes: 1782']",0.5537623531242705
Discriminative,auroc,test,OneStop_RC,LogisticMeziereArgs,all,7,1,[7],1674,2,1674,False,False,"{1: 1322, 0: 352}",{'N unique: 1674'},"[0.4, 0.47, 0.53, 0.49, 0.51, '...', 'N extra classes: 1674']",0.47360232430202176
Discriminative,auroc,test,OneStop_RC,LogisticMeziereArgs,all,8,1,[8],1835,2,1835,False,False,"{1: 1440, 0: 395}",{'N unique: 1835'},"[0.38, 0.39, 0.4, 0.44, 0.44, '...', 'N extra classes: 1835']",0.533553094233474
Discriminative,auroc,test,OneStop_RC,LogisticMeziereArgs,all,9,1,[9],2052,2,2052,False,False,"{1: 1750, 0: 302}",{'N unique: 2052'},"[0.46, 0.41, 0.51, 0.49, 0.51, '...', 'N extra classes: 2052']",0.5462421948912015
Discriminative,auroc,test,OneStop_RC,LogisticMeziereArgs,seen_subject_unseen_item,all,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",8746,2,8746,False,False,"{1: 7109, 0: 1637}",{'N unique: 8746'},"[0.4, 0.43, 0.5, 0.51, 0.47, '...', 'N extra classes: 8746']",0.5346147213049476
Discriminative,auroc,test,OneStop_RC,LogisticMeziereArgs,unseen_subject_seen_item,all,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",8746,2,8746,False,False,"{1: 7109, 0: 1637}",{'N unique: 8746'},"[0.4, 0.49, 0.46, 0.46, 0.47, '...', 'N extra classes: 8746']",0.5172901962142339
Discriminative,auroc,test,OneStop_RC,LogisticMeziereArgs,unseen_subject_unseen_item,all,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",972,2,972,False,False,"{1: 781, 0: 191}",{'N unique: 972'},"[0.36, 0.47, 0.38, 0.43, 0.45, '...', 'N extra classes: 972']",0.540896018663145
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgsOLD,seen_subject_unseen_item,0,1,[0],960,2,2,False,False,"{1: 829, 0: 131}","{1: 557, 0: 403}",,0.5132920192635291
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgsOLD,seen_subject_unseen_item,1,1,[1],960,2,2,False,False,"{1: 806, 0: 154}","{1: 597, 0: 363}",,0.5493780413135252
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgsOLD,seen_subject_unseen_item,2,1,[2],863,2,2,False,False,"{1: 723, 0: 140}","{1: 498, 0: 365}",,0.5758298755186723
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgsOLD,seen_subject_unseen_item,3,1,[3],720,2,2,False,False,"{1: 592, 0: 128}","{0: 363, 1: 357}",,0.535472972972973
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgsOLD,seen_subject_unseen_item,4,1,[4],720,2,2,False,False,"{1: 583, 0: 137}","{0: 361, 1: 359}",,0.5149178049604989
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgsOLD,seen_subject_unseen_item,5,1,[5],816,2,2,False,False,"{1: 617, 0: 199}","{1: 436, 0: 380}",,0.5542583256639764
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgsOLD,seen_subject_unseen_item,6,1,[6],624,2,2,False,False,"{1: 516, 0: 108}","{0: 358, 1: 266}",,0.5338070628768303
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgsOLD,seen_subject_unseen_item,7,1,[7],720,2,2,False,False,"{1: 580, 0: 140}","{1: 365, 0: 355}",,0.49544334975369453
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgsOLD,seen_subject_unseen_item,8,1,[8],624,2,2,False,False,"{1: 488, 0: 136}","{1: 318, 0: 306}",,0.4920443587270974
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgsOLD,seen_subject_unseen_item,9,1,[9],767,2,2,False,False,"{1: 584, 0: 183}","{1: 393, 0: 374}",,0.5350465977992365
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgsOLD,unseen_subject_seen_item,0,1,[0],732,2,2,False,False,"{1: 607, 0: 125}","{0: 399, 1: 333}",,0.5717034596375618
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgsOLD,unseen_subject_seen_item,1,1,[1],743,2,2,False,False,"{1: 621, 0: 122}","{1: 377, 0: 366}",,0.5142353686544706
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgsOLD,unseen_subject_seen_item,2,1,[2],774,2,2,False,False,"{1: 632, 0: 142}","{1: 483, 0: 291}",,0.4897040470672134
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgsOLD,unseen_subject_seen_item,3,1,[3],792,2,2,False,False,"{1: 641, 0: 151}","{0: 446, 1: 346}",,0.46713537415668804
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgsOLD,unseen_subject_seen_item,4,1,[4],780,2,2,False,False,"{1: 643, 0: 137}","{1: 421, 0: 359}",,0.517464894257075
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgsOLD,unseen_subject_seen_item,5,1,[5],792,2,2,False,False,"{1: 634, 0: 158}","{1: 456, 0: 336}",,0.49988020604560157
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgsOLD,unseen_subject_seen_item,6,1,[6],803,2,2,False,False,"{1: 648, 0: 155}","{1: 458, 0: 345}",,0.5056202708084429
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgsOLD,unseen_subject_seen_item,7,1,[7],804,2,2,False,False,"{1: 637, 0: 167}","{1: 441, 0: 363}",,0.5400595982289739
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgsOLD,unseen_subject_seen_item,8,1,[8],798,2,2,False,False,"{1: 651, 0: 147}","{1: 483, 0: 315}",,0.499890278692122
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgsOLD,unseen_subject_seen_item,9,1,[9],756,2,2,False,False,"{1: 604, 0: 152}","{0: 431, 1: 325}",,0.5096505751132799
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgsOLD,unseen_subject_unseen_item,0,1,[0],120,2,2,False,False,"{1: 102, 0: 18}","{0: 64, 1: 56}",,0.6437908496732025
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgsOLD,unseen_subject_unseen_item,1,1,[1],120,2,2,False,False,"{1: 94, 0: 26}","{1: 61, 0: 59}",,0.5053191489361701
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgsOLD,unseen_subject_unseen_item,2,1,[2],108,2,2,False,False,"{1: 95, 0: 13}","{1: 81, 0: 27}",,0.5327935222672064
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgsOLD,unseen_subject_unseen_item,3,1,[3],90,2,2,False,False,"{1: 72, 0: 18}","{0: 48, 1: 42}",,0.5486111111111112
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgsOLD,unseen_subject_unseen_item,4,1,[4],90,2,2,False,False,"{1: 75, 0: 15}","{1: 46, 0: 44}",,0.48666666666666675
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgsOLD,unseen_subject_unseen_item,5,1,[5],102,2,2,False,False,"{1: 78, 0: 24}","{1: 59, 0: 43}",,0.5512820512820513
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgsOLD,unseen_subject_unseen_item,6,1,[6],78,2,2,False,False,"{1: 58, 0: 20}","{0: 39, 1: 39}",,0.5672413793103448
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgsOLD,unseen_subject_unseen_item,7,1,[7],90,2,2,False,False,"{1: 70, 0: 20}","{1: 51, 0: 39}",,0.5428571428571429
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgsOLD,unseen_subject_unseen_item,8,1,[8],78,2,2,False,False,"{1: 60, 0: 18}","{1: 44, 0: 34}",,0.46944444444444444
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgsOLD,unseen_subject_unseen_item,9,1,[9],96,2,2,False,False,"{1: 77, 0: 19}","{0: 56, 1: 40}",,0.4972658920027342
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgsOLD,all,0,1,[0],1812,2,2,False,False,"{1: 1538, 0: 274}","{1: 946, 0: 866}",,0.5517023720254762
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgsOLD,all,1,1,[1],1823,2,2,False,False,"{1: 1521, 0: 302}","{1: 1035, 0: 788}",,0.5326608496501517
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgsOLD,all,2,1,[2],1745,2,2,False,False,"{1: 1450, 0: 295}","{1: 1062, 0: 683}",,0.5337288135593221
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgsOLD,all,3,1,[3],1602,2,2,False,False,"{1: 1305, 0: 297}","{0: 857, 1: 745}",,0.5023104609311506
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgsOLD,all,4,1,[4],1590,2,2,False,False,"{1: 1301, 0: 289}","{1: 826, 0: 764}",,0.5150855477154916
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgsOLD,all,5,1,[5],1710,2,2,False,False,"{1: 1329, 0: 381}","{1: 951, 0: 759}",,0.5318959847851976
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgsOLD,all,6,1,[6],1505,2,2,False,False,"{1: 1222, 0: 283}","{1: 763, 0: 742}",,0.5184399090872288
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgsOLD,all,7,1,[7],1614,2,2,False,False,"{1: 1287, 0: 327}","{1: 857, 0: 757}",,0.5203837956131534
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgsOLD,all,8,1,[8],1500,2,2,False,False,"{1: 1199, 0: 301}","{1: 845, 0: 655}",,0.49701440015073467
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgsOLD,all,9,1,[9],1619,2,2,False,False,"{1: 1265, 0: 354}","{0: 861, 1: 758}",,0.5194133672763002
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgsOLD,seen_subject_unseen_item,all,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",7774,2,2,False,False,"{1: 6318, 0: 1456}","{1: 4146, 0: 3628}",,0.5335959051236828
Discriminative,auroc,val,OneStop_RC,LogisticMeziereArgsOLD,unseen_subject_seen_item,all,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",7774,2,2,False,False,"{1: 6318, 0: 1456}","{1: 4123, 0: 3651}",,0.5106484307873197
